title,author,journal,search,population,island,region,time.series,native.species,survey.freq,ecosystem,continent,kingdom,major.group,species.names,common.name,digitized,plot,group,longevity.yrs
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Van Viliet Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_VanVliet,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,White Sand Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_WhiteSand,1,3
Habitat explains patterns of population decline for an invasive crayfish,(Larson et al. 2019),Ecology,Web of Science,Y,N,Wild Rice Lake,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Faxonius rusticus,,Y,366_Larsonetal_Ecology_2019_WildRice,1,3
The long-term population dynamics of common wasps in their native and invaded range,(Lester et al. 2017),JOURNAL OF ANIMAL ECOLOGY,Web of Science,Y,Y,Pelorus,Y,N,yearly,Terrestrial,Oceania,Animalia,Insecta,Vespula vulgaris,,Y,338_Lesteretal_JournalofAnimalEcology_2017_Fig2B-Pelorus.jpg,1,3
The long-term population dynamics of common wasps in their native and invaded range,(Lester et al. 2017),JOURNAL OF ANIMAL ECOLOGY,Web of Science,Y,Y,Misery,Y,N,yearly,Terrestrial,Oceania,Animalia,Insecta,Vespula vulgaris,,Y,137_Lesteretal_JournalofAnimalEcology_2017_Fig2B-Misery.jpg,1,3
The long-term population dynamics of common wasps in their native and invaded range,(Lester et al. 2017),JOURNAL OF ANIMAL ECOLOGY,Web of Science,Y,N,Rothamsted-Tower,Y,Y,yearly,Terrestrial,Europe,Animalia,Insecta,Vespula vulgaris,,Y,135_Lesteretal_JournalofAnimalEcology_2017_Fig2A-Rothamsted.jpg,1,3
The long-term population dynamics of common wasps in their native and invaded range,(Lester et al. 2017),JOURNAL OF ANIMAL ECOLOGY,Web of Science,Y,N,Leicester,Y,Y,yearly,Terrestrial,Europe,Animalia,Insecta,Vespula vulgaris,,Y,136_Lesteretal_JournalofAnimalEcology_2017_Fig2A-Leicester.jpg,1,3
"Boom means bust: interactions between the El Nino/Southern Oscillation (ENSO), rainfall and the processes threatening mammal species in arid Australia",(Letnic & Dickman 2006),BIODIVERSITY AND CONSERVATION,Web of Science,Y,Y,,Y,Y,bi-yearly,Terrestrial,Oceania,Animalia,Mammalia,Rattus villosissimus,,Y,138_Letnic&Dickman_BiodiversityandConservation_2006_Fig8A.jpg,1,4.425
"Boom means bust: interactions between the El Nino/Southern Oscillation (ENSO), rainfall and the processes threatening mammal species in arid Australia",(Letnic & Dickman 2006),BIODIVERSITY AND CONSERVATION,Web of Science,Y,Y,,Y,Y,bi-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys hermannsburgensis,,Y,138_Letnic&Dickman_BiodiversityandConservation_2006_Fig8A.jpg,2,6.82
"Boom means bust: interactions between the El Nino/Southern Oscillation (ENSO), rainfall and the processes threatening mammal species in arid Australia",(Letnic & Dickman 2006),BIODIVERSITY AND CONSERVATION,Web of Science,Y,Y,,Y,N,bi-yearly,Terrestrial,Oceania,Animalia,Mammalia,Felis catus,,Y,139_Letnic&Dickman_BiodiversityandConservation_2006_Fig8B.jpg,1,30
"Boom means bust: interactions between the El Nino/Southern Oscillation (ENSO), rainfall and the processes threatening mammal species in arid Australia",(Letnic & Dickman 2006),BIODIVERSITY AND CONSERVATION,Web of Science,Y,Y,,Y,N,bi-yearly,Terrestrial,Oceania,Animalia,Mammalia,Vulpes vulpes,,Y,139_Letnic&Dickman_BiodiversityandConservation_2006_Fig8B.jpg,2,21.3
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,1,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,2,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,3,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,4,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,5,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,6,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,7,4
Persistence of an invasive fish (neogobius melanostomus) in a contaminated ecosystem,(McCallum et al. 2014),Biological Invasions,Strayer SI,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Neogobius melanostomus,,Table,181_McCallumetal_BiologicalInvasions_2014-Table1,8,4
Invasion of an asexual American water flea clone throughout Africa and rapid displacement of a sibling species,(Mergeay et al. 2006),Proceedings of Royal Society B,Spear et al bibliography,Y,N,,Y,N,yearly,Freshwater,Africa,Animalia,Crustacea,Daphnia pulex,,Y,142_Mergeayetal_ProceedingsoftheRoyalAcademyofScience_2006_Fig1.jpg,1,0.147945206
Stream community and ecosystem responses to the boom and bust of an invading snail,(Moore et al. 2012),Biological Invasions,Strayer SI,Y,N,Downstream,Y,N,yearly,Freshwater,North America,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,042_Mooreetal_BiologicalInvasions_2012_Fig1A.jpg,1,0.583333333
Stream community and ecosystem responses to the boom and bust of an invading snail,(Moore et al. 2012),Biological Invasions,Strayer SI,Y,N,Upstream,Y,N,yearly,Freshwater,North America,Animalia,Gastropoda,Potamopyrgus antipodarum,New Zealand Mudsnail,Y,042_Mooreetal_BiologicalInvasions_2012_Fig1A.jpg,2,0.583333333
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,SFER,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Eragrostis lehmanniana,,Y,189_Morrisetal_JournalofAridEnvironments_2013_Fig2percentcover-lehmann-SFER.jpg,1,6
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,SFER,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Eragrostis lehmanniana,,Y,093_Morrisetal_JournalofAridEnvironments_2013_Fig2Density.jpg,1,6
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,WGEW,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Eragrostis lehmanniana,,Y,190_Morrisetal_JournalofAridEnvironments_2013_Fig2percentcover-lehmann-WGEW.jpg,1,6
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,INL,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Bromus tectorum,,Y,101_Morrisetal_JournalofAridEnvironments_2013_Fig6Density-INL.jpg,1,1.022727
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,DER,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Bromus tectorum,,Y,102_Morrisetal_JournalofAridEnvironments_2013_Fig6Density-DER.jpg,1,1.022727
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Agropyron cristatum,,Y,097_Morrisetal_JournalofAridEnvironments_2013_Fig4Density.jpg,1,2
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Agropyron cristatum,,Y,191_Morrisetal_JournalofAridEnvironments_2013_Fig2percentcover-wheatgrass-INL.jpg,1,2
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Alyssum desertorum,,Y,094_Morrisetal_JournalofAridEnvironments_2013_Fig3Density-dwarfallysum.jpg,1,1
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Halogeton glomeratus,,Y,096_Morrisetal_JournalofAridEnvironments_2013_Fig3Density-Halogeton.jpg,1,4.666667
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,DER,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Kali tragus,,Y,098_Morrisetal_JournalofAridEnvironments_2013_Fig5Density-DER.jpg,1,1
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,INL,Y,N,every 5 years,Terrestrial,North America,Plantae,Tracheophyta,Kali tragus,,Y,099_Morrisetal_JournalofAridEnvironments_2013_Fig5Density-INL.jpg,1,1
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,JER,Y,N,yearly,Terrestrial,North America,Plantae,Tracheophyta,Kali tragus,,Y,100_Morrisetal_JournalofAridEnvironments_2013_Fig5Density-JER.jpg,1,1
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,,Y,N,every 5 years,Terrestrial,North America,Plantae,Magnoliopsida,Sisymbrium altissimum,,Y,095_Morrisetal_JournalofAridEnvironments_2013_Fig3Density-tumblemustard.jpg,1,1.08333
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Port/Saone-SaoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,143_Mouthon_AnnLimnol-IntJlim_2003_Fig3.jpg,1,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Gray-SaoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,143_Mouthon_AnnLimnol-IntJlim_2003_Fig3.jpg,2,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Pontailler-SaoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,143_Mouthon_AnnLimnol-IntJlim_2003_Fig3.jpg,3,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Alleriot-SaoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,143_Mouthon_AnnLimnol-IntJlim_2003_Fig3.jpg,4,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Ouroux-SaoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,143_Mouthon_AnnLimnol-IntJlim_2003_Fig3.jpg,5,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Lyon-SaoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,143_Mouthon_AnnLimnol-IntJlim_2003_Fig3.jpg,6,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,CreysMalville-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,1,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,PontdeJons-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,2,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Lyon-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,3,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Vernaison-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,4,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,StAlban-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,5,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Tourmon-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,6,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Donzere-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,7,4
Longitudinal and temporal variations of density and size structure of Corbicula fluminea (Bivalvia) population in the Saone and Rhone rivers (France),(Mouthon 2003),Annales de limnologie-international journal of limnology,McDowell and Sousa bibliography,Y,N,Aramon-RhoneRiver,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Corbicula fluminea,,Y,144_Mouthon_AnnLimnol-IntJlim_2003_Fig4.jpg,8,4
Native European eels as a potential biological control for invasive crayfish,(Musseau et al. 2015),Freshwater Biology,Strayer SI,Y,N,,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Procambarus clarkii,,Y,145_Musseauetal_FreshwaterBiology_2014_Fig2.jpg,1,4
A Decline of Eurasion Watermilfoil in Minnesota Associated with the Milfoil Weevil Euhrychiopsis lecontei,(Newman & Biesboer 2000),J Aquatic Plant Management,Strayer SI,Y,N,,Y,N,bi-yearly,Freshwater,North America,Plantae,Tracheophyta,Myriophyllum spicatum,,Y,163_Newman&Biesboer_JAquaticPlantManagement_2000_Fig1.jpg,1,2.5
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,gibber/cracking day,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys hermannsburgensis,,Y,146_Paveyetal_AustralEcology_2013_Fig3A.jpg,1,6.82
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,sand plain/ridge,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys hermannsburgensis,,Y,146_Paveyetal_AustralEcology_2013_Fig3A.jpg,2,6.82
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,swamp,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys hermannsburgensis,,Y,146_Paveyetal_AustralEcology_2013_Fig3A.jpg,3,6.82
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,gibber/cracking day,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys austalis,,Y,147_Paveyetal_AustralEcology_2013_Fig3B.jpg,1,7.9
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,sand plain/ridge,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys austalis,,Y,147_Paveyetal_AustralEcology_2013_Fig3B.jpg,2,7.9
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,swamp,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Pseudomys austalis,,Y,147_Paveyetal_AustralEcology_2013_Fig3B.jpg,3,7.9
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,gibber/cracking day,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Notomys alexis,,Y,148_Paveyetal_AustralEcology_2013_Fig3C.jpg,1,5.8
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,sand plain/ridge,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Notomys alexis,,Y,148_Paveyetal_AustralEcology_2013_Fig3C.jpg,2,5.8
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,swamp,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Notomys alexis,,Y,148_Paveyetal_AustralEcology_2013_Fig3C.jpg,3,5.8
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,gibber/cracking day,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Rattus villosissimus,,Y,149_Paveyetal_AustralEcology_2013_Fig3D.jpg,1,4.425
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,sand plain/ridge,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Rattus villosissimus,,Y,149_Paveyetal_AustralEcology_2013_Fig3D.jpg,2,4.425
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,swamp,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Rattus villosissimus,,Y,149_Paveyetal_AustralEcology_2013_Fig3D.jpg,3,4.425
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,gibber/cracking day,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Mus musculus,,Y,150_Paveyetal_AustralEcology_2013_Fig3E.jpg,1,5
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,sand plain/ridge,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Mus musculus,,Y,150_Paveyetal_AustralEcology_2013_Fig3E.jpg,2,5
Changes in richness and abundance of rodents and native predators in response to extreme rainfall in arid Australia,(Pavey et al. 2017),AUSTRAL ECOLOGY,Web of Science,Y,Y,swamp,Y,N,tri-yearly,Terrestrial,Oceania,Animalia,Mammalia,Mus musculus,,Y,150_Paveyetal_AustralEcology_2013_Fig3E.jpg,3,5
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,Total (Need Vendace),Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,045_Salonen&Mutenia_AnnZoolFennici_2004_Fig2.jpg,1,10
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,Whitefish,Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus lavaretus,,Y,045_Salonen&Mutenia_AnnZoolFennici_2004_Fig2.jpg,2,16.308
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,,Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,152_Salonen&Muteniaetal_AnnZoolFennici_2004_Fig6.jpg,1,10
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,total,Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,153_Salonen&Muteniaetal_AnnZoolFennici_2004_Fig7.jpg,1,10
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,gillnet,Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,153_Salonen&Muteniaetal_AnnZoolFennici_2004_Fig7.jpg,2,10
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,trap net,Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,153_Salonen&Muteniaetal_AnnZoolFennici_2004_Fig7.jpg,3,10
The commercial coregonid fishery in northernmost Finland - a review,(Salonen & Mutenia 2004),Annales Zoologici Fennici,Web of Science,Y,N,trawl,Y,N,yearly,Terrestrial,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,153_Salonen&Muteniaetal_AnnZoolFennici_2004_Fig7.jpg,4,10
"Contrasting Population and Life History Responses of a Young Morph-Pair of European Whitefish to the Invsion of a Specialised Coregonid Competitor, Vendace",(Sandlund et al. 2013),Plos One,Strayer SI,Y,N,,Y,N,yearly,Freshwater,Europe,Animalia,Actinopterygii,Coregonus albula,,Y,015_Sandlundetal_PLoSONE_2013_Fig2A.jpg,1,10
Population collapses in introduced non-indigenous crayfish,(Sandstrom et al. 2014),Biological Invasions,Strayer SI,Y,N,Lake Immeln,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Pacifastacus leniusculus,,Y,001_Sandstrometal_BiologicalInvasions_2014_Fig2A.jpg,1,12.8
Population collapses in introduced non-indigenous crayfish,(Sandstrom et al. 2014),Biological Invasions,Strayer SI,Y,N,Lake Asunden,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Pacifastacus leniusculus,,Y,002_Sandstrometal_BiologicalInvasions_2014_Fig2B.jpg,1,12.8
Population collapses in introduced non-indigenous crayfish,(Sandstrom et al. 2014),Biological Invasions,Strayer SI,Y,N,Lake Hovern,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Pacifastacus leniusculus,,Y,003_Sandstrometal_BiologicalInvasions_2014_Fig2C.jpg,1,12.8
Population collapses in introduced non-indigenous crayfish,(Sandstrom et al. 2014),Biological Invasions,Strayer SI,Y,N,Lake Erken,Y,N,yearly,Freshwater,Europe,Animalia,Crustacea,Pacifastacus leniusculus,,Y,004_Sandstrometal_BiologicalInvasions_2014_Fig2D.jpg,1,12.8
Population crash in an invasive species following the recovery of a native predator: the case of the American grey squirrel and the European pine marten in Ireland,(Sheehy & Lawton 2014),Biodiversity Conservation,Strayer SI,Y,N,Grey,Y,N,every 2 months,Terrestrial,Europe,Animalia,Mammalia,Sciurus carolinensis,,Y,154_Sheehy&Lawton_BiodiversityConservation_2014_Fig7.jpg,1,23.6
Population crash in an invasive species following the recovery of a native predator: the case of the American grey squirrel and the European pine marten in Ireland,(Sheehy & Lawton 2014),Biodiversity Conservation,Strayer SI,Y,N,Red,Y,N,every 2 months,Terrestrial,Europe,Animalia,Mammalia,Sciurus carolinensis,,Y,154_Sheehy&Lawton_BiodiversityConservation_2014_Fig7.jpg,2,23.6
Population crash in an invasive species following the recovery of a native predator: the case of the American grey squirrel and the European pine marten in Ireland,(Sheehy & Lawton 2014),Biodiversity Conservation,Strayer SI,Y,N,,Y,N,every 2 months,Terrestrial,Europe,Animalia,Mammalia,Sciurus carolinensis,,Y,155_Sheehy&Lawton_BiodiversityConservation_2014_Fig8.jpg,1,23.6
Long-term demography of a zebra mussel (Dreissena polymorpha) populations,(Strayer & Malcom 2006),Freshwater Biology,McDowell and Sousa bibliography,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Bivalvia,Dreissena polymorpha,zebra mussel,Y,038_Strayer&Malcom_FreshwaterBiology_2006_Fig2.jpg,1,9
"Invasive invertebrate predator, Bythotrephes longimanus, reverses trophic cascade in a north-temperate lake",(Walsh et al. 2017),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,N,yearly,,,,,TOTAL,TOTAL,Y,156_Walshetal_Ecosphere_2017_Fig2.jpg,1,11
"Invasive invertebrate predator, Bythotrephes longimanus, reverses trophic cascade in a north-temperate lake",(Walsh et al. 2017),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,Y,yearly,Freshwater,North America,Animalia,Actinopterygii,Coregonus artedi,Cisco,Y,156_Walshetal_Ecosphere_2017_Fig2.jpg,2,11
